symbol,open_price,close_price,high_price,low_price,volume
PH,635.4099731445312,630.0399780273438,636.7750244140625,624.280029296875,468086
PAYX,140.77000427246094,139.05999755859375,141.02999877929688,138.72999572753906,1900281
PAYC,197.38999938964844,202.0,203.7899932861328,197.38999938964844,458674
PYPL,86.79000091552734,83.36000061035156,87.08999633789062,82.25,11285073
PNR,98.2300033569336,96.97000122070312,98.5199966430664,96.73999786376953,991550
PEP,145.0,142.63999938964844,145.5749969482422,141.50999450683594,9612483
PFE,26.8700008392334,26.719999313354492,27.049999237060547,26.690000534057617,26601262
PCG,17.969999313354492,17.170000076293945,18.18000030517578,16.899999618530273,68167051
PM,120.0,117.1500015258789,120.63999938964844,116.98999786376953,4164010
PSX,115.13999938964844,113.93000030517578,115.8499984741211,112.4800033569336,3799940
PNW,83.0199966430664,81.76000213623047,83.2699966430664,81.69499969482422,757088
PNC,192.8800048828125,189.02000427246094,193.50999450683594,188.61000061035156,1797699
POOL,320.9200134277344,326.3999938964844,329.8900146484375,320.8699951171875,498512
PPG,114.19999694824219,113.18000030517578,114.69999694824219,113.13999938964844,1130223
PPL,31.940000534057617,31.729999542236328,32.2400016784668,31.690000534057617,3801786
PFG,77.30000305175781,76.33999633789062,77.5999984741211,76.11000061035156,836055
PG,160.14999389648438,158.55999755859375,161.2100067138672,157.49000549316406,5960507
PGR,237.22999572753906,235.61000061035156,241.5,234.72000122070312,2761835
PLD,104.0,103.58999633789062,105.0,103.5,3038359
PRU,117.02999877929688,114.52999877929688,117.58999633789062,114.02999877929688,1359642
PTC,182.22000122070312,182.3800048828125,184.67999267578125,180.82000732421875,802153
PEG,84.91999816894531,84.2300033569336,85.56500244140625,84.05999755859375,1936994
PSA,291.2900085449219,288.989990234375,293.1000061035156,287.5199890136719,533633
PHM,109.6500015258789,107.61000061035156,110.08999633789062,107.41999816894531,1618369
QCOM,157.60000610351562,156.97999572753906,158.24000549316406,155.5500030517578,6133096
PWR,309.30999755859375,313.4800109863281,314.6400146484375,307.3974914550781,665158
DGX,152.5399932861328,151.7899932861328,153.4199981689453,150.72500610351562,756398
RL,241.6999969482422,237.33999633789062,241.69000244140625,236.3800048828125,583306
RJF,157.5,154.2100067138672,158.91000366210938,153.64999389648438,880583
O,52.0099983215332,51.66999816894531,52.2400016784668,51.64500045776367,4729163
REG,69.05719757080078,68.83000183105469,69.51000213623047,68.54000091552734,1082413
REGN,721.3300170898438,696.8800048828125,724.72998046875,691.0,1116036
RF,23.459999084472656,23.059999465942383,23.59000015258789,22.940000534057617,4809865
RSG,207.13999938964844,206.2899932861328,208.7100067138672,205.80999755859375,1060929
RMD,232.27000427246094,233.82000732421875,235.4499969482422,229.85499572753906,803583
RVTY,114.0,113.87999725341797,115.875,113.58000183105469,478997
ROK,274.3800048828125,273.3999938964844,278.1499938964844,272.0799865722656,633523
ROL,46.0,46.09000015258789,46.5099983215332,46.0,817237
ROP,507.4700012207031,502.7099914550781,510.7550048828125,502.1000061035156,574507
ROST,152.3000030517578,151.74000549316406,154.38499450683594,151.6186065673828,2473012
RCL,224.16000366210938,226.9499969482422,230.46470642089844,222.2899932861328,2451574
RTX,115.83999633789062,115.11000061035156,116.52999877929688,114.82499694824219,3234136
SPGI,489.1199951171875,482.7200012207031,491.3500061035156,481.25,819608
CRM,322.7650146484375,317.8500061035156,322.7650146484375,316.2200012207031,5284132
SBAC,194.5500030517578,192.75999450683594,195.88519287109375,192.5500030517578,1108879
SLB,39.56999969482422,38.619998931884766,39.689998626708984,38.505001068115234,12096353
STX,87.44000244140625,88.87000274658203,88.98999786376953,86.63999938964844,2084407
SRE,81.86000061035156,78.7300033569336,82.45999908447266,78.5999984741211,6834231
NOW,1039.1300048828125,1024.5699462890625,1041.530029296875,1016.75,1311360
SHW,330.010009765625,330.1600036621094,333.3500061035156,328.1117858886719,1251234
SPG,172.36000061035156,170.9600067138672,174.47000122070312,170.10000610351562,1586058
SWKS,92.13999938964844,90.19999694824219,93.97000122070312,90.16000366210938,3466951
SW,52.09000015258789,51.77000045776367,52.130001068115234,51.400001525878906,1735622
SNA,333.1700134277344,332.5299987792969,334.55999755859375,331.4800109863281,320042
SOLV,68.9800033569336,67.06999969482422,69.95580291748047,66.91999816894531,1162244
SO,82.30000305175781,81.31999969482422,82.92500305175781,81.20999908447266,3836694
LUV,33.04999923706055,33.119998931884766,33.58000183105469,32.689998626708984,8255196
SWK,79.72000122070312,80.08999633789062,80.76000213623047,79.45999908447266,1512732
SBUX,92.19000244140625,92.25,92.78500366210938,91.93000030517578,6465749
STT,96.6500015258789,93.91000366210938,96.6500015258789,93.69999694824219,1778809
STLD,115.19999694824219,116.33000183105469,117.33000183105469,114.80999755859375,1530532
STE,206.4499969482422,205.74000549316406,209.84500122070312,205.1199951171875,315106
SYK,361.6199951171875,365.6600036621094,368.80999755859375,361.1600036621094,1028626
SMCI,32.343299865722656,32.599998474121094,34.07500076293945,31.709999084472656,29323067
SYF,64.88999938964844,63.77000045776367,64.88999938964844,63.3849983215332,2864168
SNPS,497.0,492.5400085449219,498.3299865722656,485.1099853515625,1281585
SYY,74.47000122070312,73.58999633789062,74.80599975585938,73.45999908447266,2443518
TMUS,212.6300048828125,211.3000030517578,213.44540405273438,209.8249969482422,4113645
TROW,111.26000213623047,108.55000305175781,111.75,108.04000091552734,2088290
TTWO,182.875,178.61000061035156,182.875,177.35000610351562,1384616
TPR,68.0,67.1500015258789,68.15499877929688,66.61000061035156,2934299
TRGP,194.0,193.3000030517578,196.77999877929688,192.0,1530078
TGT,138.74000549316406,141.6199951171875,143.0,138.44500732421875,4929073
TEL,142.00999450683594,140.91000366210938,142.82000732421875,140.3800048828125,1235085
TDY,458.07000732421875,456.3999938964844,459.7449951171875,454.9200134277344,174001
TFX,175.4199981689453,174.61000061035156,177.4949951171875,174.16000366210938,664552
TER,135.69000244140625,134.1699981689453,135.90499877929688,132.39999389648438,1878756
TSLA,391.2225036621094,394.739990234375,399.25,383.489990234375,61427072
TXN,192.5800018310547,190.14999389648438,192.67039489746094,188.4149932861328,6149849
TPL,1287.949951171875,1300.9300537109375,1314.8599853515625,1270.0,138976
TXT,75.37000274658203,75.6500015258789,76.16000366210938,75.27999877929688,1052928
TMO,541.760009765625,542.3099975585938,557.1599731445312,541.3099975585938,2831158
TJX,121.4800033569336,120.05999755859375,122.29000091552734,119.74819946289062,3074302
TSCO,54.31999969482422,54.59000015258789,55.79999923706055,54.15999984741211,6277096
TT,383.67999267578125,377.1199951171875,384.010009765625,375.6099853515625,750835
TDG,1273.449951171875,1262.1099853515625,1287.199951171875,1260.4599609375,213088
TRV,238.0,232.42999267578125,240.05499267578125,231.0,1429186
TRMB,71.66000366210938,70.2300033569336,72.05999755859375,70.05000305175781,1618020
TFC,43.31999969482422,42.779998779296875,43.47999954223633,42.56999969482422,6619081
TYL,569.4600219726562,559.7000122070312,570.7449951171875,559.2899780273438,175683
TSN,54.900001525878906,54.27000045776367,55.43000030517578,54.02000045776367,2549704
USB,47.88999938964844,47.380001068115234,48.09000015258789,47.060001373291016,6161964
UBER,64.5,65.97000122070312,66.5999984741211,63.959999084472656,26618763
UDR,40.400001525878906,40.09000015258789,40.82500076293945,39.83000183105469,1445137
ULTA,409.875,418.2300109863281,425.9800109863281,409.79730224609375,899599
UNP,228.82000732421875,225.2100067138672,230.0050048828125,224.74000549316406,1987336
UAL,109.47000122070312,107.11000061035156,110.91999816894531,105.79840087890625,13488648
UPS,125.01000213623047,123.27999877929688,125.43000030517578,122.90499877929688,4427665
URI,654.0399780273438,670.9400024414062,678.6099853515625,654.3900146484375,582984
UNH,526.6400146484375,520.6900024414062,535.4099731445312,518.469970703125,4483716
UHS,188.88999938964844,182.92999267578125,190.7711944580078,180.6199951171875,610998
VLO,128.22000122070312,127.1500015258789,130.1699981689453,125.91999816894531,2516167
VTR,57.61000061035156,57.38999938964844,58.20500183105469,57.0,1440050
VLTO,100.88999938964844,100.0999984741211,101.21600341796875,99.83999633789062,673902
VRSN,211.0,207.0800018310547,211.625,206.97999572753906,634791
VRSK,278.55999755859375,268.6300048828125,280.3299865722656,268.4100036621094,1107688
VZ,38.18000030517578,37.810001373291016,38.22999954223633,37.584999084472656,27208969
VRTX,406.0,409.55999755859375,413.5199890136719,405.1700134277344,1617608
VTRS,11.8149995803833,11.670000076293945,11.869999885559082,11.5649995803833,9084306
VICI,28.520000457763672,28.209999084472656,28.610000610351562,27.979999542236328,6098716
V,311.20001220703125,307.7099914550781,311.785400390625,305.989990234375,5063371
VST,161.5,166.72999572753906,169.17999267578125,154.39999389648438,9574978
VMC,253.0,251.69000244140625,253.0,249.72000122070312,482419
WRB,57.099998474121094,56.70000076293945,57.470001220703125,55.97100067138672,1681526
GWW,1056.5,1052.47998046875,1068.199951171875,1049.2650146484375,276406
WAB,189.25,188.8699951171875,190.3300018310547,187.07000732421875,570102
WBA,10.595000267028809,11.760000228881836,12.0,10.5,102597505
WMT,92.48999786376953,93.0,93.56999969482422,92.19999694824219,14672844
DIS,110.0,108.6500015258789,110.54000091552734,107.62000274658203,8384620
WBD,9.850000381469727,9.699999809265137,9.859999656677246,9.470000267028809,33113314
WM,207.0,207.25,209.6761932373047,206.25,1824097
WAT,369.489990234375,380.3500061035156,382.8500061035156,369.489990234375,565426
WEC,93.88999938964844,93.41000366210938,94.63999938964844,93.32099914550781,1881605
WFC,70.9000015258789,69.95999908447266,70.93000030517578,69.33999633789062,14251297
WELL,125.12999725341797,124.77999877929688,126.2699966430664,123.11000061035156,2520825
WST,333.2200012207031,331.7300109863281,335.80999755859375,331.7300109863281,375844
WDC,63.1150016784668,62.81999969482422,63.779998779296875,61.28499984741211,4367756
WY,27.399999618530273,27.290000915527344,27.579999923706055,27.059999465942383,2542493
WMB,56.439998626708984,55.52000045776367,56.989898681640625,55.375,4804327
WTW,310.4100036621094,312.9200134277344,314.8599853515625,310.4100036621094,552476
WDAY,251.10000610351562,249.7100067138672,254.38999938964844,249.50999450683594,1989633
WYNN,80.29000091552734,81.1500015258789,83.04499816894531,80.29000091552734,2616279
XEL,65.62000274658203,63.369998931884766,66.04000091552734,62.58000183105469,5147738
XYL,114.37999725341797,114.0199966430664,115.56449890136719,113.77799987792969,1013759
YUM,125.81999969482422,123.25,126.58000183105469,123.19000244140625,2060268
ZBRA,389.3800048828125,385.5400085449219,390.70001220703125,379.9547119140625,443263
ZBH,102.0,104.54000091552734,105.68499755859375,101.5199966430664,2179611
ZTS,163.60000610351562,163.32000732421875,165.0,162.8800048828125,2228658
